Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile,job_text
826458553889710,1 to 15 Years,MCA,$60K-$123K,Brazzaville,Republic Of Congo,-0.228,15.8277,Full-Time,62662,2023-02-21,Male,Amy Luna,001-319-314-6259,Content Writer,Technical Writer,USAJOBS,"Technical Writers specialize in creating user-friendly documentation and manuals for technical products and services. They translate complex technical information into accessible, understandable content.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Technical documentation Technical knowledge Writing skills Editing User manuals,"Write technical documentation, user manuals, and instructional guides. Translate complex technical information into user-friendly content. Collaborate with subject matter experts and engineers.",Moderna,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Cambridge"",""State"":""Massachusetts"",""Zip"":""2139"",""Website"":""www.modernatx.com"",""Ticker"":""MRNA"",""CEO"":""Stephane Bancel""}",content writer technical writer technical writer specialize creating user friendly documentation manual technical product service translate complex technical information accessible understandable content technical documentation technical knowledge writing skill editing user manual write technical documentation user manual instructional guide translate complex technical information user friendly content collaborate subject matter expert engineer mca
1200288755176700,1 to 13 Years,B.Com,$57K-$101K,Douglas,Isle of Man,54.2361,-4.5481,Temporary,59086,2022-08-28,Both,Kelly Little,9144127623,Account Director,Account Strategist,SimplyHired,"Account Strategists work in advertising or marketing agencies, managing client accounts. They develop strategies to meet client goals, oversee campaign execution, and maintain client satisfaction by providing expert guidance and solutions.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Account management Client relations Marketing strategies Campaign optimization Data analysis Communication skills,Develop account strategies and marketing plans to achieve client objectives. Analyze campaign performance data and provide strategic recommendations. Collaborate with cross-functional teams.,"Workday, Inc.","{""Sector"":""Technology/Software"",""Industry"":""Cloud Software and Services"",""City"":""Pleasanton"",""State"":""CA"",""Zip"":""94588"",""Website"":""https://www.workday.com/"",""Ticker"":""WDAY"",""CEO"":""Aneel Bhusri""}",account director account strategist account strategist work advertising marketing agency managing client account develop strategy meet client goal oversee campaign execution maintain client satisfaction providing expert guidance solution account management client relation marketing strategy campaign optimization data analysis communication skill develop account strategy marketing plan achieve client objective analyze campaign performance data provide strategic recommendation collaborate cross functional team b com
975965074125422,4 to 13 Years,MCA,$61K-$103K,Paris,France,46.603354,1.888334,Intern,57916,2022-01-31,Both,Sarah Gordon,384.800.4660x83842,Sales Consultant,Sales Trainer,The Muse,"Sales Trainers develop and deliver training programs to sales teams. They teach sales techniques, product knowledge, and communication skills to improve the performance and effectiveness of sales representatives.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Sales training Sales coaching Training program development Sales techniques Product knowledge Presentation skills,Train and onboard new sales team members. Develop training materials and sales scripts. Conduct sales coaching and performance evaluations.,Shree Cement,"{""Sector"":""Cement & Aggregates"",""Industry"":""Cement and Building Materials"",""City"":""Kolkata"",""State"":""West Bengal"",""Zip"":""700016"",""Website"":""https://www.shreecement.com/"",""Ticker"":""SHREECEM"",""CEO"":""Hari Mohan Bangur""}",sale consultant sale trainer sale trainer develop deliver training program sale team teach sale technique product knowledge communication skill improve performance effectiveness sale representative sale training sale coaching training program development sale technique product knowledge presentation skill train onboard new sale team member develop training material sale script conduct sale coaching performance evaluation mca
779486079890867,2 to 15 Years,M.Com,$57K-$102K,Antananarivo,Madagascar,-18.8792,46.8451,Contract,105666,2023-03-28,Male,Carrie West,497-295-8659,IT Support Specialist,Desktop Support Technician,Jobs2Careers,"Desktop Support Technicians troubleshoot and maintain desktop computer systems, resolving hardware and software problems for users.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Desktop hardware and software troubleshooting Operating system expertise (e.g., Windows, macOS) Remote desktop support Hardware and software upgrades Customer service skills","Install, configure, and maintain desktop computers and peripherals. Perform hardware and software upgrades and repairs. Manage IT inventory and asset tracking.",ODP,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Other"",""City"":""Boca Raton"",""State"":""Florida"",""Zip"":""33496"",""Website"":""www.theodpcorp.com"",""Ticker"":""ODP"",""CEO"":""Gerry P. Smith""}",support specialist desktop support technician desktop support technician troubleshoot maintain desktop computer system resolving hardware software problem user desktop hardware software troubleshooting operating system expertise e g window macos remote desktop support hardware software upgrade customer service skill install configure maintain desktop computer peripheral perform hardware software upgrade repair manage inventory asset tracking com
565022952770828,5 to 14 Years,MBA,$64K-$113K,Abuja,Nigeria,9.082,8.6753,Part-Time,26601,2023-02-17,Male,Tracy Patel,298-499-1436x1533,Network Engineer,Wireless Network Engineer,FlexJobs,"Wireless Network Engineers design, implement, and maintain wireless network solutions. They optimize wireless connectivity, troubleshoot issues, and ensure reliable and secure wireless communications.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Wireless network design and architecture Wi-Fi standards and protocols RF (Radio Frequency) planning and optimization Wireless security protocols Troubleshooting wireless network issues,"Design, configure, and optimize wireless networks, ensuring reliable and secure wireless connectivity. Troubleshoot wireless network issues. Plan and implement wireless network upgrades.",Siemens India,"{""Sector"":""Industrial Conglomerates"",""Industry"":""Industrial Conglomerate"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400 001"",""Website"":""www.siemens.co.in"",""Ticker"":""SIEMENS"",""CEO"":""Sunil Mathur""}",network engineer wireless network engineer wireless network engineer design implement maintain wireless network solution optimize wireless connectivity troubleshoot issue ensure reliable secure wireless communication wireless network design architecture wi fi standard protocol rf radio frequency planning optimization wireless security protocol troubleshooting wireless network issue design configure optimize wireless network ensuring reliable secure wireless connectivity troubleshoot wireless network issue plan implement wireless network upgrade mba
3043192482059264,5 to 10 Years,BBA,$55K-$116K,Douglas,Isle of Man,54.2361,-4.5481,Intern,73081,2022-01-21,Female,James Walker,2239244829,Administrative Assistant,Data Entry Specialist,The Muse,"Accurately input and maintain data in databases or spreadsheets, ensuring data integrity and organization.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Data entry accuracy and speed Database software (e.g., Microsoft Access, Excel) Attention to detail Time management Organization Multitasking Keyboarding skills Data verification Problem-solving Communication skills Computer proficiency",Accurately enter and maintain data in databases or spreadsheets. Perform data verification and quality checks. Assist with data analysis and reporting.,Henry Schein,"{""Sector"":""Healthcare"",""Industry"":""Wholesalers: Health Care"",""City"":""Melville"",""State"":""New York"",""Zip"":""11747"",""Website"":""www.henryschein.com"",""Ticker"":""HSIC"",""CEO"":""Stanley M. Bergman""}",administrative assistant data entry specialist accurately input maintain data database spreadsheet ensuring data integrity organization data entry accuracy speed database software e g microsoft access excel attention detail time management organization multitasking keyboarding skill data verification problem solving communication skill computer proficiency accurately enter maintain data database spreadsheet perform data verification quality check assist data analysis reporting bba
1738459840562802,5 to 15 Years,M.Tech,$56K-$91K,Canberra,Australia,-25.2744,133.7751,Full-Time,84169,2022-05-13,Female,Wesley Clark,361-489-0720,Network Technician,Network Support Specialist,Jobs2Careers,"Network Support Specialists provide technical support for computer networks. They troubleshoot issues, maintain network infrastructure, and ensure reliable network performance.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Network troubleshooting IT support Network configuration Technical knowledge Problem-solving,"Provide technical support for network issues, resolving connectivity and configuration problems. Collaborate with end-users to troubleshoot network-related challenges. Document network configurations and issues.",Kotak Mahindra Bank,"{""Sector"":""Banking"",""Industry"":""Banking and Financial Services"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400021"",""Website"":""www.kotak.com"",""Ticker"":""KMB"",""CEO"":""Uday Kotak""}",network technician network support specialist network support specialist provide technical support computer network troubleshoot issue maintain network infrastructure ensure reliable network performance network troubleshooting support network configuration technical knowledge problem solving provide technical support network issue resolving connectivity configuration problem collaborate end user troubleshoot network related challenge document network configuration issue tech
241726430733816,3 to 9 Years,MBA,$59K-$105K,San Jose,Costa Rica,9.7489,-83.7534,Intern,20662,2023-09-03,Both,Dominic Mills,001-490-926-7126x708,Investment Analyst,Portfolio Manager,LinkedIn,"A Portfolio Manager oversees investment portfolios, making decisions to maximize returns and minimize risks. They analyze financial markets and adjust asset allocations accordingly.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization,"Manage investment portfolios, making investment decisions and asset allocation. Conduct research and analysis to identify investment opportunities. Monitor portfolio performance and risk.",UGI,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""King of Prussia"",""State"":""Pennsylvania"",""Zip"":""19406"",""Website"":""www.ugicorp.com"",""Ticker"":""UGI"",""CEO"":""Roger Perreault""}",investment analyst portfolio manager portfolio manager oversees investment portfolio making decision maximize return minimize risk analyze financial market adjust asset allocation accordingly investment management financial analysis risk assessment asset allocation portfolio optimization manage investment portfolio making investment decision asset allocation conduct research analysis identify investment opportunity monitor portfolio performance risk mba
878804934828965,5 to 8 Years,BBA,$62K-$117K,Tarawa,Kiribati,-3.3704,-168.734,Full-Time,100094,2022-04-17,Male,Alyssa Park,+1-345-460-9400x4757,Data Analyst,Data Scientist,FlexJobs,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,Citigroup,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""New York"",""State"":""New York"",""Zip"":""10013"",""Website"":""www.citigroup.com"",""Ticker"":""C"",""CEO"":""Jane Fraser""}",data analyst data scientist data scientist use expertise data analysis machine learning extract valuable insight prediction data build train model conduct statistical analysis communicate finding drive data driven decision making organization machine learning algorithm library e g scikit learn tensorflow pytorch statistical analysis modeling data preprocessing cleaning big data technology e g hadoop spark data visualization strong programming skill python r apply machine learning algorithm statistical technique extract insight large datasets develop predictive model conduct data experiment b testing bba
60851629055591,4 to 14 Years,BCA,$62K-$80K,Ljubljana,Slovenia,46.1512,14.9955,Full-Time,128932,2022-10-05,Both,Jeremy Tran,290.225.3410x27058,Account Manager,Sales Account Manager,SimplyHired,"A Sales Account Manager is responsible for building and maintaining relationships with clients, identifying their needs, and proposing tailored solutions to achieve sales targets.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Account management Sales strategy Negotiation and closing skills,Manage sales accounts and ensure revenue growth. Identify cross-selling and upselling opportunities. Develop account strategies and forecasts.,RWE AG,"{""Sector"":""Energy"",""Industry"":""Energy - Utilities"",""City"":""Essen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.rwe.com"",""Ticker"":""RWE"",""CEO"":""Markus Krebber""}",account manager sale account manager sale account manager responsible building maintaining relationship client identifying need proposing tailored solution achieve sale target account management sale strategy negotiation closing skill manage sale account ensure revenue growth identify cross selling upselling opportunity develop account strategy forecast bca
265930806715466,3 to 12 Years,BCA,$55K-$102K,Montevideo,Uruguay,-32.5228,-55.7658,Contract,19978,2023-03-18,Female,Karl King,639-986-4230,Investment Banker,Investment Portfolio Manager,Jobs2Careers,"An Investment Portfolio Manager manages investment portfolios, making investment decisions, monitoring performance, and optimizing asset allocation for clients or the organization.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Investment analysis Portfolio management Risk assessment,Manage investment portfolios on behalf of clients or organizations. Monitor portfolio performance and adjust investment strategies. Provide regular reports and updates to clients.,NetEase,"{""Sector"":""Technology and Entertainment"",""Industry"":""Technology & Entertainment"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.netease.com/"",""Ticker"":""NTES"",""CEO"":""William Ding Lei""}",investment banker investment portfolio manager investment portfolio manager manages investment portfolio making investment decision monitoring performance optimizing asset allocation client organization investment analysis portfolio management risk assessment manage investment portfolio behalf client organization monitor portfolio performance adjust investment strategy provide regular report update client bca
1619551207029453,4 to 13 Years,BCA,$61K-$84K,Dushanbe,Tajikistan,38.861,71.2761,Part-Time,13750,2022-02-28,Both,Lindsay Brown,+1-286-726-3675x630,Front-End Developer,Accessibility Developer,FlexJobs,"An Accessibility Developer focuses on making digital products and websites accessible to individuals with disabilities, ensuring compliance with accessibility standards.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Web accessibility standards (e.g., WCAG) Assistive technologies Accessibility testing tools HTML and CSS for accessibility ARIA (Accessible Rich Internet Applications) User experience (UX) for accessibility Usability testing with individuals with disabilities Collaboration Attention to detail","Ensure web accessibility for all users, including those with disabilities. Implement WCAG guidelines and accessibility features. Conduct accessibility testing and remediation.",Bosch Group,"{""Sector"":""Manufacturing"",""Industry"":""Industrial Manufacturing"",""City"":""Stuttgart"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.bosch.com"",""Ticker"":""N/A"",""CEO"":""Volkmar Denner""}",front end developer accessibility developer accessibility developer focus making digital product website accessible individual disability ensuring compliance accessibility standard web accessibility standard e g wcag assistive technology accessibility testing tool html cs accessibility aria accessible rich internet application user experience ux accessibility usability testing individual disability collaboration attention detail ensure web accessibility user including disability implement wcag guideline accessibility feature conduct accessibility testing remediation bca
56502512421447,1 to 10 Years,B.Com,$64K-$104K,Prague,Czech Republic,49.8175,15.473,Intern,123853,2023-09-04,Female,Allison Bush,764-817-8325,Data Engineer,Data Architect,CareerBuilder,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,"Square, Inc.","{""Sector"":""Financial Technology/Payments"",""Industry"":""Financial Technology (Fintech)"",""City"":""San Francisco"",""State"":""CA"",""Zip"":""94103"",""Website"":""https://www.squareup.com/"",""Ticker"":""SQ"",""CEO"":""Jack Dorsey""}",data engineer data architect data architect design manages data infrastructure ensuring data availability security integrity aligning data system business goal requirement data architecture design database management system data modeling design data architecture system meet business need develop data model database schema ensure data security compliance b com
114559219709631,4 to 9 Years,M.Tech,$57K-$94K,Suva,Fiji,-17.7134,178.065,Part-Time,84935,2022-07-15,Both,Cindy Stewart,5262369299,SEM Specialist,SEM Analyst,USAJOBS,"SEM Analysts analyze search engine marketing (SEM) campaigns. They monitor performance, optimize keyword strategies, and provide insights to improve the effectiveness of SEM efforts.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Search engine marketing (SEM) Google Ads Bing Ads Keyword analysis Ad performance analysis SEM strategy development Bid management,Analyze SEM data and trends to optimize campaigns and ad spend. Generate reports and insights to improve SEM strategies. Stay up-to-date with SEM industry changes and best practices.,BYD Company,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Shenzhen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.byd.com/"",""Ticker"":""1211.HK"",""CEO"":""Wang Chuanfu""}",sem specialist sem analyst sem analyst analyze search engine marketing sem campaign monitor performance optimize keyword strategy provide insight improve effectiveness sem effort search engine marketing sem google ad bing ad keyword analysis ad performance analysis sem strategy development bid management analyze sem data trend optimize campaign ad spend generate report insight improve sem strategy stay date sem industry change best practice tech
2877554443454755,4 to 9 Years,B.Tech,$55K-$116K,Majuro,Marshall Islands,7.1315,171.1845,Temporary,80283,2021-10-26,Male,Daniel Johnson,001-477-832-6227x103,Operations Manager,Supply Chain Manager,ZipRecruiter,"Supply Chain Managers manage the end-to-end supply chain process, from procurement to distribution. They optimize logistics, reduce costs, and ensure the efficient flow of products or services to meet customer demand.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Supply chain logistics and management Inventory control and procurement Supplier relationship management Data analysis and forecasting Risk assessment and mitigation,"Manage the supply chain process, including procurement, inventory management, and logistics. Optimize supply chain operations for cost-effectiveness and timely delivery. Monitor supplier performance and relationships.",China Shenhua Energy,"{""Sector"":""Mining and Energy"",""Industry"":""Energy - Coal"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.csec.com/"",""Ticker"":""601088"",""CEO"":""Zhang Yuzhuo""}",operation manager supply chain manager supply chain manager manage end end supply chain process procurement distribution optimize logistics reduce cost ensure efficient flow product service meet customer demand supply chain logistics management inventory control procurement supplier relationship management data analysis forecasting risk assessment mitigation manage supply chain process including procurement inventory management logistics optimize supply chain operation cost effectiveness timely delivery monitor supplier performance relationship b tech
2445741827352433,4 to 12 Years,M.Com,$63K-$105K,Oranjestad,Aruba,12.5211,-69.9683,Part-Time,18389,2021-12-11,Both,Jeffrey Bennett,813-819-6365x10870,Data Entry Clerk,Administrative Assistant,The Muse,"An Administrative Assistant provides administrative support to the organization, including scheduling, document management, and assisting in day-to-day operations.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Office management Administrative tasks Communication and organization,"Provide administrative support, such as managing documents and organizing files. Assist with office tasks and coordinate schedules. Handle phone calls and correspondence.",Avenue Supermarts (DMart),"{""Sector"":""Retail"",""Industry"":""Retail"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400 099"",""Website"":""www.dmartindia.com"",""Ticker"":""DMART"",""CEO"":""Neville Noronha""}",data entry clerk administrative assistant administrative assistant provides administrative support organization including scheduling document management assisting day day operation office management administrative task communication organization provide administrative support managing document organizing file assist office task coordinate schedule handle phone call correspondence com
2322249416866354,3 to 14 Years,PhD,$57K-$125K,BogotÃ¡,Colombia,4.5709,-74.2973,Intern,39172,2022-05-13,Female,Richard Herring,001-543-649-5742,Civil Engineer,Transportation Engineer,Idealist,"A Transportation Engineer plans and designs transportation systems, including roads, highways, and public transit. They aim to improve transportation efficiency and safety.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Transportation engineering Traffic analysis and planning Civil engineering software (e.g., MicroStation, AutoCAD Civil 3D) Roadway design Public transportation knowledge","Plan and design transportation systems, including roads, bridges, and transit systems. Conduct traffic studies and environmental impact assessments. Manage transportation infrastructure projects.",Qantas Airways,"{""Sector"":""Transportation/Airlines"",""Industry"":""Aviation/Airlines"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2020"",""Website"":""https://www.qantas.com/"",""Ticker"":""QAN"",""CEO"":""Alan Joyce""}",civil engineer transportation engineer transportation engineer plan design transportation system including road highway public transit aim improve transportation efficiency safety transportation engineering traffic analysis planning civil engineering software e g microstation autocad civil 3d roadway design public transportation knowledge plan design transportation system including road bridge transit system conduct traffic study environmental impact assessment manage transportation infrastructure project phd
612095478740981,3 to 12 Years,BBA,$64K-$121K,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,Full-Time,98295,2022-02-12,Both,John Wolfe,974-617-7297x1684,UX/UI Designer,User Experience Designer,Monster,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Design and improve user experiences (UX) by creating intuitive and user-friendly interfaces for websites and applications. Conduct user research and usability testing. Collaborate with stakeholders to gather and incorporate feedback.,Henkel AG & Co. KGaA,"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""D sseldorf"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.henkel.com"",""Ticker"":""HEN"",""CEO"":""Carsten Knobel""}",ux ui designer user experience designer user experience designer create intuitive user friendly digital interface conduct user research design prototype work enhance overall user experience website application user centered design principle ux ui design tool e g sketch adobe xd wireframing prototyping usability testing user research information architecture user flow design improve user experience ux creating intuitive user friendly interface website application conduct user research usability testing collaborate stakeholder gather incorporate feedback bba
2286981451266270,4 to 14 Years,BCA,$59K-$103K,San Juan,Puerto Rico,18.2208,-66.5901,Contract,35464,2023-01-03,Both,Nicole Lewis,585-917-3224,Financial Controller,Accounting Controller,Jobs2Careers,"Accounting Controllers manage an organizations accounting and financial reporting functions. They ensure accurate financial records, compliance with accounting standards, and timely financial reporting to support informed decision-making.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Accounting Financial reporting Financial audits Tax compliance Accounting software (e.g., SAP, Oracle) GAAP (Generally Accepted Accounting Principles)","Manage accounting functions, including accounts payable and receivable, payroll, and financial statement preparation. Conduct financial analysis and forecasting. Coordinate audits and tax filings.",TD Ameritrade Holding Corporation,"{""Sector"":""Financial Services/Investment Banking"",""Industry"":""Financial Services"",""City"":""Omaha"",""State"":""NE"",""Zip"":""68154"",""Website"":""https://www.tdameritrade.com/"",""Ticker"":""N/A"",""CEO"":""Tim Hockey""}",financial controller accounting controller accounting controller manage organization accounting financial reporting function ensure accurate financial record compliance accounting standard timely financial reporting support informed decision making accounting financial reporting financial audit tax compliance accounting software e g sap oracle gaap generally accepted accounting principle manage accounting function including account payable receivable payroll financial statement preparation conduct financial analysis forecasting coordinate audit tax filing bca
2472652096877673,2 to 15 Years,MCA,$55K-$80K,Paris,France,46.603354,1.888334,Full-Time,35950,2021-10-03,Female,Andrew Taylor,985.354.2792,Marketing Analyst,Digital Marketing Analyst,Idealist,"Analyze digital marketing campaigns, track performance metrics, and optimize online marketing strategies.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Digital marketing strategies Analytics and reporting SEO and SEM Social media marketing Email marketing Data interpretation Marketing automation tools A/B testing Communication skills Problem-solving Attention to detail Marketing knowledge,"Focus on digital marketing data analysis, including website traffic, SEO, and social media metrics. Optimize digital marketing campaigns based on data-driven insights. Report on digital marketing performance.",Chipotle Mexican Grill,"{""Sector"":""Restaurants"",""Industry"":""Food Services"",""City"":""Newport Beach"",""State"":""California"",""Zip"":""92660"",""Website"":""www.chipotle.com"",""Ticker"":""CMG"",""CEO"":""Brian R. Niccol""}",marketing analyst digital marketing analyst analyze digital marketing campaign track performance metric optimize online marketing strategy digital marketing strategy analytics reporting seo sem social medium marketing email marketing data interpretation marketing automation tool b testing communication skill problem solving attention detail marketing knowledge focus digital marketing data analysis including website traffic seo social medium metric optimize digital marketing campaign based data driven insight report digital marketing performance mca
2431195807335714,2 to 14 Years,BBA,$56K-$103K,Maputo,Mozambique,-18.6657,35.5296,Intern,35332,2023-04-21,Both,Jason Galloway,6568848016,Mechanical Engineer,Mechanical Design Engineer,Internships.com,"Mechanical Design Engineers create and develop mechanical systems and components, from concept to manufacturing, ensuring functionality and safety.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Mechanical engineering CAD software (e.g., SolidWorks, AutoCAD) Finite element analysis Product development Prototyping","Design mechanical systems, components, and products. Create 3D models and detailed engineering drawings. Perform structural and thermal analyses.",Iluka Resources,"{""Sector"":""Mining and Metals"",""Industry"":""Mining"",""City"":""Perth"",""State"":""WA"",""Zip"":""6000"",""Website"":""https://www.iluka.com/"",""Ticker"":""ILU"",""CEO"":""Tom O'Leary""}",mechanical engineer mechanical design engineer mechanical design engineer create develop mechanical system component concept manufacturing ensuring functionality safety mechanical engineering cad software e g solidworks autocad finite element analysis product development prototyping design mechanical system component product create 3d model detailed engineering drawing perform structural thermal analysis bba
1496539176992603,2 to 9 Years,M.Tech,$63K-$115K,Ulaanbaatar,Mongolia,46.8625,103.8467,Contract,119201,2023-05-15,Both,Robert Rodriguez,717-960-3439,Network Administrator,Network Security Analyst,Indeed,"Protect an organizations computer networks and systems from security threats, monitor network traffic, and respond to incidents.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Network security protocols Intrusion detection and prevention Security incident response Firewall administration Vulnerability assessment Security policies and procedures Log analysis Ethical hacking Problem-solving Communication skills Attention to detail,"Manage and secure computer networks, including firewalls and intrusion detection systems. Monitor network traffic for security threats. Implement security policies and procedures.",Bayerische Motoren Werke AG (BMW),"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Munich"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.bmwgroup.com"",""Ticker"":""BMW"",""CEO"":""Oliver Zipse""}",network administrator network security analyst protect organization computer network system security threat monitor network traffic respond incident network security protocol intrusion detection prevention security incident response firewall administration vulnerability assessment security policy procedure log analysis ethical hacking problem solving communication skill attention detail manage secure computer network including firewall intrusion detection system monitor network traffic security threat implement security policy procedure tech
894426148507163,5 to 11 Years,PhD,$63K-$118K,City of Victoria,"Hong Kong SAR, China",22.3964,114.1095,Full-Time,16333,2022-02-16,Male,Lisa Bennett,+1-615-972-8747x4190,Research Analyst,Social Science Researcher,SimplyHired,"A Social Science Researcher conducts research in fields such as sociology, psychology, or anthropology to study human behavior and social phenomena, contributing to academic knowledge.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Social science research methods Qualitative and quantitative data analysis Survey design and implementation Ethnographic research Interviewing skills Research ethics Statistical software (e.g., Stata, NVivo) Report writing Communication skills Critical thinking Empathy","Conduct research in social sciences, gathering and analyzing data on social phenomena, human behavior, and public policy. Publish research findings in academic journals. Contribute to social science research projects.",Waste Management,"{""Sector"":""Waste Management"",""Industry"":""Waste Management"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77002"",""Website"":""www.wm.com"",""Ticker"":""WM"",""CEO"":""James C. Fish Jr.""}",research analyst social science researcher social science researcher conduct research field sociology psychology anthropology study human behavior social phenomenon contributing academic knowledge social science research method qualitative quantitative data analysis survey design implementation ethnographic research interviewing skill research ethic statistical software e g stata nvivo report writing communication skill critical thinking empathy conduct research social science gathering analyzing data social phenomenon human behavior public policy publish research finding academic journal contribute social science research project phd
